attack_type,count,diff_srv_rate,difficulty_level,dst_bytes,dst_host_count,dst_host_diff_srv_rate,dst_host_rerror_rate,dst_host_same_src_port_rate,dst_host_same_srv_rate,dst_host_serror_rate,dst_host_srv_count,dst_host_srv_diff_host_rate,dst_host_srv_rerror_rate,dst_host_srv_serror_rate,duration,flag,generation_timestamp,hot,is_guest_login,is_host_login,label,land,logged_in,num_access_files,num_compromised,num_failed_logins,num_file_creations,num_outbound_cmds,num_root,num_shells,protocol_type,rerror_rate,root_shell,same_srv_rate,sample_id,serror_rate,service,src_bytes,srv_count,srv_diff_host_rate,srv_rerror_rate,srv_serror_rate,su_attempted,sub_label,urgent,wrong_fragment,synthetic
loadmodule,2,0.0,15,7200,6,0.0,0.0,1.0,1.0,0.0,6,0.15,0.0,0.0,1,SF,1750431247.529471,2,0,0,1,0,1,0,2,0,0,0,2,0,tcp,0.0,1,1.0,mal_0_1,0.0,ftp_data,0,2,0.0,0.0,0.0,0,u2r,0,0,1
normal,120,0.0,19,200,250,0.0,0.0,0.0,1.0,0.0,245,0.0,0.0,0.0,40,SF,1750431456.047942,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_60_1,0.0,domain_u,60,130,0.02,0.0,0.0,0,normal,0,0,1
normal,50,0.0,20,200,180,0.0,0.0,0.0,1.0,0.0,180,0.0,0.0,0.0,40,SF,1750431459.2907498,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_68_1,0.0,domain_u,50,48,0.01,0.0,0.0,0,normal,0,0,1
guess_passwd,2,0.0,13,15400,15,0.0,0.9,0.0,1.0,0.0,15,0.0,0.9,0.0,1,SF,1750431288.8431525,0,0,0,1,0,0,0,0,3,0,0,0,0,tcp,0.95,0,1.0,mal_21_1,0.0,telnet,10,2,0.0,0.96,0.0,0,r2l,0,0,1
normal,18,0.0,18,4500,40,0.01,0.0,0.0,0.98,0.0,38,0.0,0.0,0.0,8,SF,1750431434.2808454,0,0,0,0,0,1,1,0,0,1,0,0,0,tcp,0.0,0,1.0,ben_59_2,0.0,ftp_data,200,20,0.0,0.0,0.0,0,normal,0,0,1
normal,50,0.0,21,14000,240,0.01,0.0,0.0,0.98,0.0,235,0.0,0.0,0.0,20,SF,1750431434.2968452,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.99,ben_59_4,0.0,http,500,48,0.0,0.0,0.0,0,normal,0,0,1
warezmaster,5,0.0,12,7600000,25,0.0,0.93,0.05,1.0,0.07,25,0.0,0.94,0.07,0,RSTO,1750431332.433743,0,0,0,1,0,0,0,0,4,0,0,0,0,tcp,0.95,0,1.0,mal_26_0,0.08,ftp_data,0,5,0.0,0.97,0.07,0,r2l,0,0,1
normal,9,0.0,21,6608,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,278,9,0.0,0.0,0.0,0,normal,0,0,0
normal,120,0.0,21,130,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,60,SF,1750431547.3878238,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_91_1,0.0,domain_u,45,130,0.02,0.0,0.0,0,normal,0,0,1
normal,12,0.0,21,445,12,0.0,0.0,0.08,1.0,0.0,255,0.04,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,329,12,0.0,0.0,0.0,0,normal,0,0,0
phf,4,0.0,9,7000,30,0.0,0.9,0.1,1.0,0.01,30,0.0,0.9,0.01,0,RSTO,1750431247.577005,0,0,0,1,0,0,0,0,2,0,0,0,0,tcp,0.93,0,1.0,mal_8_3,0.01,http,25,4,0.0,0.94,0.0,0,r2l,0,0,1
normal,77,0.0,19,136,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,45,155,0.01,0.0,0.0,0,normal,0,0,0
normal,1,0.0,20,286,139,0.06,0.01,0.01,0.48,0.01,114,0.02,0.0,0.02,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,smtp,2600,1,0.0,0.0,0.0,0,normal,0,0,0
normal,15,0.0,18,4500,45,0.0,0.0,0.5,1.0,0.0,45,0.0,0.0,0.0,7,SF,1750431546.905401,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,ben_89_2,0.0,ftp_data,800,15,0.0,0.0,0.0,0,normal,0,0,1
normal,18,0.0,21,1281,32,0.0,0.0,0.03,1.0,0.0,255,0.05,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,263,18,0.0,0.0,0.0,0,normal,0,0,0
normal,30,0.0,20,125,60,0.0,0.0,0.0,1.0,0.0,60,0.0,0.0,0.0,12,SF,1750431420.9963398,0,0,0,0,0,0,0,0,0,0,0,0,0,icmp,0.0,0,1.0,ben_56_4,0.0,ecr_i,75,28,0.0,0.0,0.0,0,normal,0,0,1
normal,25,0.05,18,300,40,0.0,0.0,0.1,1.0,0.0,40,0.0,0.0,0.0,25,SF,1750431456.064942,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.95,ben_60_3,0.0,telnet,80,27,0.0,0.0,0.0,0,normal,0,0,1
warezclient,3,0.0,12,7600000,22,0.0,0.92,0.1,1.0,0.0,22,0.0,0.92,0.0,0,RSTO,1750431333.2306206,0,0,0,1,0,0,0,0,4,0,0,0,0,tcp,0.95,0,1.0,mal_29_0,0.0,ftp_data,0,3,0.0,0.96,0.0,0,r2l,0,0,1
warezmaster,3,0.0,12,6500000,22,0.0,0.94,0.1,1.0,0.03,22,0.0,0.95,0.03,0,RSTO,1750431422.370126,0,0,0,1,0,0,0,0,4,0,0,0,0,tcp,0.95,0,1.0,mal_49_0,0.03,ftp_data,0,3,0.0,0.96,0.02,0,r2l,0,0,1
normal,264,0.0,18,83,255,0.01,0.0,0.0,0.79,0.0,202,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,46,264,0.0,0.0,0.0,0,normal,0,0,0
normal,6,0.0,21,1075,255,0.01,0.0,0.0,0.98,0.0,250,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,231,7,0.29,0.14,0.0,0,normal,0,0,0
normal,18,0.0,18,3500,55,0.0,0.0,0.0,1.0,0.0,55,0.0,0.0,0.0,25,SF,1750431510.4013028,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,ben_72_2,0.0,ftp_data,1200,17,0.0,0.0,0.0,0,normal,0,0,1
normal,13,0.0,21,38116,31,0.0,0.0,0.03,1.0,0.0,255,0.04,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,320,14,0.14,0.0,0.0,0,normal,0,0,0
normal,3,0.0,18,0,111,0.0,0.0,0.02,1.0,0.01,255,0.02,0.0,0.0,0,S0,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.33,http,0,3,0.0,0.0,0.33,0,normal,0,0,0
normal,45,0.0,20,85,150,0.0,0.0,0.0,0.99,0.0,148,0.02,0.0,0.0,8,SF,1750431477.3868883,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_71_1,0.0,domain_u,60,50,0.01,0.0,0.0,0,normal,0,0,1
normal,5,0.0,21,1484,201,0.0,0.0,0.0,1.0,0.0,255,0.01,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,221,5,0.0,0.0,0.0,0,normal,0,0,0
rootkit,3,0.0,17,210,3,0.0,0.0,0.4,1.0,0.0,3,0.0,0.0,0.0,0,SF,1750431246.9513485,3,0,0,1,0,1,1,3,0,1,0,2,0,tcp,0.0,1,1.0,mal_2_3,0.0,telnet,75,3,0.0,0.0,0.0,1,u2r,0,0,1
normal,1,0.0,21,312,207,0.02,0.0,0.0,0.03,0.0,9,0.22,0.0,0.0,1,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,finger,7,1,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,493,10,0.0,0.0,0.1,1.0,0.0,182,0.01,0.0,0.0,11,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,smtp,1196,2,1.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,9544,102,0.0,0.0,0.01,1.0,0.0,255,0.02,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,201,1,0.0,0.0,0.0,0,normal,0,0,0
warezmaster,5,0.0,12,7500000,15,0.0,0.94,0.15,1.0,0.03,15,0.0,0.95,0.02,0,RSTO,1750431288.8133643,0,0,0,1,0,0,0,0,4,0,0,0,0,tcp,0.96,0,1.0,mal_16_0,0.02,ftp_data,0,5,0.0,0.97,0.0,0,r2l,0,0,1
normal,19,0.0,20,0,54,0.0,0.91,0.02,1.0,0.0,251,0.17,0.98,0.0,0,REJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.74,0,1.0,,0.0,http,0,19,0.0,0.74,0.0,0,normal,0,0,0
normal,17,0.0,21,70,255,0.01,0.0,0.0,0.84,0.0,215,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,44,17,0.0,0.0,0.0,0,normal,0,0,0
normal,40,0.0,20,220,200,0.0,0.0,0.0,1.0,0.0,200,0.0,0.0,0.0,35,SF,1750431457.6698778,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_66_1,0.0,domain_u,70,50,0.02,0.0,0.0,0,normal,0,0,1
warezmaster,3,0.05,12,6200000,25,0.01,0.93,0.05,0.96,0.1,24,0.03,0.95,0.08,0,RSTO,1750431373.3410363,0,0,0,1,0,0,0,0,4,0,0,0,0,tcp,0.95,0,0.95,mal_40_0,0.12,ftp_data,0,3,0.02,0.98,0.1,0,r2l,0,0,1
phf,6,0.0,9,7300,30,0.0,0.93,0.1,1.0,0.0,30,0.0,0.93,0.0,0,RSTO,1750431332.9820342,0,0,0,1,0,0,0,0,5,0,0,0,0,tcp,0.97,0,1.0,mal_28_4,0.0,http,30,6,0.0,0.98,0.0,0,r2l,0,0,1
normal,1,0.0,20,27,4,0.5,0.0,0.25,0.5,0.0,2,0.0,0.0,0.0,29,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,27,3,0.67,0.0,0.0,0,normal,0,0,0
warezclient,2,0.0,11,9300000,18,0.0,0.93,0.12,1.0,0.1,18,0.0,0.93,0.1,2,RSTO,1750431247.533438,0,0,0,1,0,0,0,0,5,0,0,0,0,tcp,0.99,0,1.0,mal_0_4,0.1,ftp_data,0,2,0.0,0.99,0.1,0,r2l,0,0,1
normal,22,0.01,19,300,30,0.0,0.0,0.05,0.99,0.0,30,0.0,0.0,0.0,8,SF,1750431420.94634,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.99,ben_54_3,0.0,telnet,85,23,0.0,0.0,0.0,0,normal,0,0,1
normal,25,0.02,19,14500,150,0.01,0.0,0.0,0.98,0.0,148,0.01,0.0,0.0,15,SF,1750431420.9233415,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.98,ben_54_0,0.0,http,3500,22,0.01,0.0,0.0,0,normal,0,0,1
warezclient,5,0.0,12,7200000,22,0.0,0.94,0.07,1.0,0.03,22,0.0,0.95,0.03,0,RSTO,1750431374.9603944,0,0,0,1,0,0,0,0,4,0,0,0,0,tcp,0.95,0,1.0,mal_43_0,0.03,ftp_data,0,5,0.0,0.97,0.02,0,r2l,0,0,1
normal,25,0.02,20,4500,200,0.01,0.0,0.0,0.95,0.0,190,0.0,0.0,0.0,15,SF,1750431548.6382053,0,0,1,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.98,ben_93_0,0.0,http,1500,30,0.0,0.0,0.0,0,normal,0,0,1
normal,15,0.01,18,250,35,0.0,0.0,0.0,1.0,0.0,35,0.0,0.0,0.0,3,SF,1750431457.000974,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.99,ben_61_4,0.0,telnet,110,16,0.0,0.0,0.0,0,normal,0,0,1
rootkit,3,0.0,16,300,4,0.0,0.0,0.5,1.0,0.0,4,0.0,0.0,0.0,0,SF,1750431288.9730966,4,0,0,1,0,1,0,4,0,2,0,2,0,tcp,0.0,1,1.0,mal_19_2,0.0,telnet,120,3,0.0,0.0,0.0,0,u2r,0,0,1
normal,2,0.0,21,1146,2,0.0,0.0,0.5,1.0,0.0,255,0.01,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,303,9,0.22,0.0,0.0,0,normal,0,0,0
normal,18,0.0,20,4000,80,0.01,0.0,0.0,0.98,0.0,78,0.0,0.0,0.0,10,SF,1750431548.6651766,0,0,1,0,0,1,1,0,0,1,0,0,0,tcp,0.01,0,0.99,ben_93_2,0.0,ftp_data,3000,19,0.0,0.01,0.0,0,normal,0,0,1
normal,1,0.0,21,0,19,0.0,1.0,0.05,1.0,0.0,102,0.25,1.0,0.0,0,REJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,,0.0,http,0,1,0.0,1.0,0.0,0,normal,0,0,0
rootkit,3,0.0,17,180,5,0.0,0.0,0.6,1.0,0.0,5,0.0,0.0,0.0,0,SF,1750431391.799317,3,0,0,1,0,1,0,3,0,1,0,2,0,tcp,0.0,1,1.0,mal_42_2,0.0,telnet,85,3,0.0,0.0,0.0,0,u2r,0,0,1
normal,18,0.03,18,4500,40,0.01,0.0,0.01,0.98,0.0,40,0.0,0.0,0.0,6,SF,1750431459.3007498,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.97,ben_68_2,0.0,ftp_data,2000,20,0.0,0.0,0.0,0,normal,0,0,1
rootkit,3,0.0,17,350,4,0.0,0.0,0.5,1.0,0.0,4,0.0,0.0,0.0,0,SF,1750431373.3620355,4,0,0,1,0,1,0,3,0,1,0,2,0,tcp,0.0,1,1.0,mal_40_3,0.0,telnet,85,3,0.0,0.0,0.0,0,u2r,0,0,1
normal,36,0.0,21,6912,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,219,36,0.0,0.0,0.0,0,normal,0,0,0
normal,14,0.0,21,2504,91,0.0,0.0,0.01,1.0,0.0,255,0.02,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,248,14,0.0,0.0,0.0,0,normal,0,0,0
guess_passwd,4,0.0,13,8100,15,0.0,0.97,0.05,1.0,0.01,15,0.0,0.97,0.01,0,RSTO,1750431422.379126,0,0,0,1,0,0,0,0,3,0,0,0,0,tcp,0.98,0,1.0,mal_49_1,0.01,telnet,24,4,0.0,1.0,0.0,0,r2l,0,0,1
normal,73,0.0,20,109,255,0.01,0.0,0.0,0.93,0.0,237,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,43,151,0.01,0.0,0.0,0,normal,0,0,0
normal,13,0.0,21,10848,255,0.0,0.0,0.0,1.0,0.01,255,0.0,0.0,0.01,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,506,13,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,327,169,0.02,0.0,0.01,0.41,0.0,144,0.01,0.0,0.0,1,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,smtp,895,3,1.0,0.0,0.0,0,normal,0,0,0
phf,6,0.0,10,12000,20,0.0,0.95,0.0,0.95,0.0,20,0.0,0.95,0.0,0,RSTO,1750431247.6324637,1,0,0,1,0,0,0,0,4,0,0,0,0,tcp,1.0,0,1.0,mal_7_4,0.0,http,20,6,0.0,1.0,0.0,0,r2l,0,0,1
guess_passwd,4,0.0,10,6200,15,0.0,0.95,0.05,1.0,0.03,15,0.0,0.95,0.03,0,RSTO,1750431333.235588,0,0,0,1,0,0,0,0,3,0,0,0,0,tcp,1.0,0,1.0,mal_29_1,0.04,telnet,10,4,0.0,1.0,0.02,0,r2l,0,0,1
normal,40,0.03,18,200,48,0.0,0.0,0.1,1.0,0.0,48,0.0,0.0,0.0,10,SF,1750431588.293456,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.97,ben_96_3,0.0,telnet,80,42,0.01,0.0,0.0,0,normal,0,0,1
normal,14,0.0,21,1342,70,0.0,0.0,0.01,1.0,0.0,255,0.03,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,318,15,0.13,0.0,0.0,0,normal,0,0,0
normal,1,0.0,20,16696,255,0.06,0.01,0.0,0.05,0.87,12,0.0,0.17,0.0,13428,SF,,0,0,0,0,0,1,0,1,0,38,0,0,0,tcp,0.0,0,1.0,,0.0,telnet,10287,1,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,331,22,0.0,0.0,0.05,1.0,0.0,39,0.05,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,smtp,890,2,1.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,0,33,0.0,1.0,0.03,1.0,0.0,255,0.1,1.0,0.0,0,REJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,,0.0,http,0,1,0.0,1.0,0.0,0,normal,0,0,0
normal,15,0.0,20,600,35,0.0,0.0,0.02,1.0,0.0,35,0.0,0.0,0.0,12,SF,1750431459.3097503,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.99,ben_68_3,0.0,telnet,430,14,0.0,0.0,0.0,0,normal,0,0,1
normal,19,0.0,21,6902,255,0.0,0.0,0.01,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,219,20,0.1,0.0,0.0,0,normal,0,0,0
normal,15,0.0,18,2800,45,0.0,0.0,1.0,1.0,0.0,45,0.0,0.0,0.0,7,SF,1750431420.9823399,0,0,0,0,0,1,0,0,0,1,0,0,0,tcp,0.0,0,1.0,ben_56_2,0.0,ftp_data,1200,14,0.0,0.0,0.0,0,normal,0,0,1
guess_passwd,5,0.0,11,16500,15,0.0,0.94,0.0,1.0,0.0,15,0.0,0.94,0.0,1,SF,1750431246.7555149,0,0,0,1,0,0,0,0,4,0,0,0,0,tcp,0.98,0,1.0,mal_5_1,0.0,telnet,15,5,0.0,0.98,0.0,0,r2l,0,0,1
normal,66,0.0,20,108,255,0.01,0.0,0.0,0.8,0.0,204,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,42,146,0.01,0.0,0.0,0,normal,0,0,0
warezmaster,3,0.0,12,7300000,22,0.0,0.93,0.12,1.0,0.0,22,0.0,0.95,0.0,0,RSTO,1750431247.5700045,0,0,0,1,0,0,0,0,4,0,0,0,0,tcp,0.96,0,1.0,mal_8_0,0.0,ftp_data,0,3,0.0,0.98,0.0,0,r2l,0,0,1
normal,1,0.0,21,135,60,0.03,0.0,0.02,0.07,0.0,10,0.2,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,finger,6,1,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,20,329,255,0.03,0.0,0.0,0.37,0.0,95,0.0,0.0,0.0,3,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,smtp,2661,1,0.0,0.0,0.0,0,normal,0,0,0
guess_passwd,4,0.0,11,8500,16,0.0,0.9,0.05,1.0,0.0,16,0.0,0.9,0.0,0,RSTO,1750431288.2074862,0,0,0,1,0,0,0,0,3,0,0,0,0,tcp,0.95,0,1.0,mal_12_1,0.0,telnet,20,4,0.0,0.96,0.0,0,r2l,0,0,1
normal,15,0.0,21,1465,31,0.0,0.0,0.03,1.0,0.0,255,0.05,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,246,17,0.18,0.0,0.0,0,normal,0,0,0
normal,156,0.0,18,44,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,44,156,0.0,0.0,0.0,0,normal,0,0,0
warezclient,3,0.0,12,9200000,22,0.0,0.94,0.1,1.0,0.03,22,0.0,0.95,0.03,0,RSTO,1750431346.0338993,0,0,0,1,0,0,0,0,4,0,0,0,0,tcp,0.96,0,1.0,mal_35_0,0.03,ftp_data,0,3,0.0,0.97,0.02,0,r2l,0,0,1
rootkit,3,0.0,17,240,4,0.0,0.0,0.5,1.0,0.0,4,0.0,0.0,0.0,0,SF,1750431247.3141599,3,0,0,1,0,1,1,2,0,1,0,1,0,tcp,0.0,1,1.0,mal_11_3,0.0,telnet,60,3,0.0,0.0,0.0,1,u2r,0,0,1
loadmodule,3,0.0,14,2800,6,0.0,0.0,1.0,1.0,0.0,6,0.25,0.0,0.0,0,SF,1750431374.1183312,3,0,0,1,0,1,0,2,0,1,0,1,0,tcp,0.0,1,1.0,mal_38_2,0.0,ftp_data,0,3,0.0,0.0,0.0,1,u2r,0,0,1
normal,25,0.02,19,12000,200,0.01,0.0,0.0,0.97,0.0,190,0.0,0.0,0.0,15,SF,1750431548.567175,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.98,ben_92_0,0.0,http,350,30,0.0,0.0,0.0,0,normal,0,0,1
normal,22,0.0,21,13500,230,0.0,0.0,0.0,0.98,0.0,225,0.0,0.0,0.0,5,SF,1750431456.0739415,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,ben_60_4,0.0,http,220,20,0.0,0.0,0.0,0,normal,0,0,1
normal,10,0.0,21,458,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,218,10,0.0,0.0,0.0,0,normal,0,0,0
normal,25,0.05,19,7200,220,0.01,0.0,0.0,0.98,0.0,210,0.03,0.0,0.0,34,SF,1750431477.3758566,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.95,ben_71_0,0.0,http,350,22,0.02,0.0,0.0,0,normal,0,0,1
normal,16,0.0,21,0,243,0.04,0.0,0.44,0.44,0.0,107,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,ftp_data,59,16,0.0,0.0,0.0,0,normal,0,0,0
normal,105,0.0,20,76,255,0.01,0.0,0.0,0.9,0.0,229,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,46,107,0.03,0.0,0.0,0,normal,0,0,0
normal,24,0.0,21,1408,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,236,24,0.0,0.0,0.0,0,normal,0,0,0
rootkit,3,0.0,16,350,3,0.0,0.0,0.5,1.0,0.0,3,0.0,0.0,0.0,0,SF,1750431346.050898,3,0,0,1,0,1,0,3,0,1,0,1,0,tcp,0.0,1,1.0,mal_35_3,0.0,telnet,120,3,0.0,0.0,0.0,0,u2r,0,0,1
warezmaster,3,0.0,12,6720000,17,0.0,0.94,0.15,1.0,0.07,17,0.0,0.94,0.07,0,RSTO,1750431375.8072658,0,0,0,1,0,0,0,0,4,0,0,0,0,tcp,0.95,0,1.0,mal_45_0,0.07,ftp_data,0,3,0.0,0.97,0.06,0,r2l,0,0,1
warezmaster,3,0.0,12,6500000,18,0.0,0.9,0.05,1.0,0.0,18,0.0,0.9,0.0,0,RSTO,1750431421.5419915,0,0,0,1,0,0,0,0,4,0,0,0,0,tcp,0.95,0,1.0,mal_48_0,0.0,ftp_data,0,3,0.0,1.0,0.0,0,r2l,0,0,1
normal,40,0.1,18,90,150,0.01,0.0,0.0,0.95,0.0,150,0.0,0.0,0.0,20,SF,1750431546.4019704,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.9,ben_85_4,0.0,domain_u,32,42,0.0,0.0,0.0,0,normal,0,0,1
loadmodule,3,0.0,15,7200,8,0.0,0.0,1.0,1.0,0.0,8,0.15,0.0,0.0,1,SF,1750431332.8619316,3,0,0,1,0,1,0,2,0,0,0,2,0,tcp,0.0,1,1.0,mal_24_1,0.0,ftp_data,0,3,0.0,0.0,0.0,1,u2r,0,0,1
normal,9,0.0,21,1713,25,0.0,0.0,0.04,1.0,0.0,255,0.05,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,230,9,0.0,0.0,0.0,0,normal,0,0,0
normal,15,0.0,21,6693,104,0.0,0.0,0.01,1.0,0.0,255,0.02,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,241,15,0.0,0.0,0.0,0,normal,0,0,0
normal,311,0.01,18,130,255,0.01,0.0,0.0,0.89,0.0,226,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,43,310,0.0,0.0,0.0,0,normal,0,0,0
guess_passwd,5,0.0,9,15000,30,0.02,0.9,0.0,0.93,0.0,28,0.0,0.91,0.0,0,RSTO,1750431373.3670354,0,0,0,1,0,0,0,0,2,0,0,0,0,tcp,0.93,0,1.0,mal_40_4,0.0,http,47,5,0.0,0.95,0.0,0,r2l,0,0,1
normal,50,0.1,18,40,100,0.05,0.0,0.03,0.92,0.0,95,0.01,0.0,0.0,10,SF,1750431563.296725,0,0,0,0,0,0,0,0,0,0,0,0,0,icmp,0.0,0,0.9,ben_95_4,0.0,ecr_i,30,55,0.0,0.0,0.0,0,normal,0,0,1
normal,130,0.0,20,150,240,0.0,0.0,0.0,1.0,0.0,245,0.0,0.0,0.0,40,SF,1750431589.8981407,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_97_1,0.0,domain_u,60,160,0.01,0.0,0.0,0,normal,0,0,1
guess_passwd,6,0.0,10,18000,22,0.0,0.97,0.05,0.98,0.0,22,0.0,0.97,0.0,0,RSTO,1750431247.3391519,0,0,0,1,0,0,0,0,5,0,0,0,0,tcp,1.0,0,1.0,mal_3_3,0.0,http,20,6,0.0,1.0,0.0,0,r2l,0,0,1
