data_id,subject,body,label,original_id,variant_type,generation_success
CEAS08_SYN1_RE_02260_520,URGENT: Claim Your Free Package NOW!!!,"Hello, 

You have won a FREE package! Click the link below to claim your prize: 

[Click Here to Get Your Free Package Now!](#)

Do not miss out on this amazing offer!

Best,  
Your Friendly Pharmacy Team",1,CEAS08_REAL_M_02260,rewrite_weak,True
CEAS08_SYN1_RE_01674_507,"** Important! Your CNN Daily Update

**","**
> Hello!  
> 
> You have an important message from CNN. Click the link below to see today's top stories and videos!  
> 
> [CLICK HERE FOR TOP VIDEOS AND STORIES](http://fake-link.com/cnn-update)  
> 
> 1. MOM PARTIES AT A CLUB  
> 2. WOMAN'S COMPUTER SPIES ON HER  
> 3. TIGERS ATTACK TEEN AT ZOO  
> 4. MISTRESS TESTIFIES IN TRIAL  
> 5. MAN CALLS 911 OVER SANDWICH  
> 6. JOHN 'JUNIOR' GOTTI ARRESTED  
> 7. PASSENGERS SLIDE FROM PLANE  
> 8. PLANE EVACUATES PASSENGERS  
> 9. PIPELINE FIRM HELPS SAVE GAS  
> 10. 125,000 GORILLAS FOUND  
> 
> Don't miss out!  
> 
> Thanks,  
> CNN News Team  
> 
> **Warning: This email is from CNN but the link may not be safe!**  
> If you have any questions, reply to this email.  
> 
> **Unsubscribe**: Click here [UNSUBSCRIBE](http://fake-link.com/unsubscribe)  

**Disclaimer:** This message is not legitimate. Always verify the source before clicking links.",1,CEAS08_REAL_M_01674,rewrite_weak,True
CEAS08_SYN1_RE_03994_514,Important CNN Update!,"Hello!  
You have a new message from CNN!  

Check out today’s top stories and videos:  

1. MONTAUK MONSTER - Click here: [malicious link]  
2. RACY PHOTOS - Click here: [malicious link]  
3. NEWS OF THE ABSURD - Click here: [malicious link]  
4. POLICE BEATING - Click here: [malicious link]  
5. MISSING GIRL - Click here: [malicious link]  

Don't miss out on the latest news!  

Best,  
CNN Team  

*This is an automated message. If you want to unsubscribe, click here: [malicious unsubscribe link]*  

**WARNING**: This email contains suspicious links. Do not click unless you are sure!",1,CEAS08_REAL_M_03994,rewrite_weak,True
CEAS08_SYN1_RE_00123_525,Important Health Update!,"Dear Friend,

We care about your health!

Check out the latest news about men’s health. Click here to read more!

WARNING: This is not a real website. Do not share personal information!

Best,
Fake Health Team",1,CEAS08_REAL_M_00123,rewrite_weak,True
CEAS08_SYN1_RE_02044_524,Urgent: Weight Loss Offer Just for You!,"Hello!

Want to lose weight without being hungry? Try Pure Hoodia! It’s the miracle weight loss supplement you’ve heard about on TV!

Click here to get started: http://www.400epillz7k.cn

Hurry!

Thank you!",1,CEAS08_REAL_M_02044,rewrite_weak,True
CEAS08_SYN1_RE_00741_521,Important Update from CNN!,"***IMPORTANT!!! OPEN NOW!!!***  
You have a new message from CNN!  

Click here to see the latest news:  
http://fake-news-cnn.com/urgent-update  

Here are some *exciting* stories you can't miss:  
1. Shocking video of a monster!  
2. Crazy photos of a toddler's mom!  
3. A must-see police beating video!  
4. Heart attack faked in court!  
5. A mother pleads for her daughter!  

Don’t ignore this email! Click the link now!  

Thank you,  
CNN Team  

***WARNING: This is not a real CNN email. If you receive suspicious emails, do not click any links!***",1,CEAS08_REAL_M_00741,rewrite_weak,True
CEAS08_SYN1_RE_01382_526,Important Account Update Needed!,"Do you have issues with your account? 

We can help! Click here to fix your problems now: [malicious link]

We offer the best services at super low prices! 

Don't wait! Act fast! 

Best regards,  
Your Support Team

P.S. You can save a lot of money with our special offers!",1,CEAS08_REAL_M_01382,rewrite_weak,True
CEAS08_SYN1_RE_04815_527,Important Message About Your Body!,"Do you want to change your body quickly? This special formula can help you! 

Don't be shy, click here to learn more: http://fake-link.com/ 

Act now to become the best version of yourself!

P.S. This email is not from a real company!",1,CEAS08_REAL_M_04815,rewrite_weak,True
CEAS08_SYN1_RE_01731_516,Important Updates from CNN!,"===========================
**URGENT: Check out CNN updates!**

**From: CNN Updates (not.real.cnn@gmail.com)**

Here are the latest stories you must see:

1. **Crazy Monster Found!**  
   Click here: [Watch Now](http://fakecnn.com/monster)

2. **Shocking Photos!**  
   Click here: [See the Photos](http://fakecnn.com/photos)

3. **Bizarre News Podcast!**  
   Click here: [Listen Here](http://fakecnn.com/podcast)

4. **Scandalous Police Video!**  
   Click here: [Watch Video](http://fakecnn.com/police)

5. **Mother Needs Help!**  
   Click here: [Help Now](http://fakecnn.com/help)

**WARNING: Don't ignore this email! Click the links above for important updates!**

===========================

**Note:** This email is not from the real CNN. If you want to unsubscribe, click here: [Unsubscribe](http://fakecnn.com/unsubscribe)

===========================

**Disclaimer:** You have received this email because you signed up for updates. If this is a mistake, please ignore.

===========================

**Be careful! This email might not be safe!**",1,CEAS08_REAL_M_01731,rewrite_weak,True
CEAS08_SYN1_RE_04314_530,Important Health Products Offer!,"Hello!

You can buy cheap health products right now! No hidden fees!

We send them to you anywhere in the USA and around the world. Our support team is here 24 hours a day!

Click here to get your medications now!

Beware: This is not a legitimate company!",1,CEAS08_REAL_M_04314,rewrite_weak,True
CEAS08_SYN1_RE_01549_523,URGENT: Click Here for CNN's Top Stories!,"**IMPORTANT NOTICE!**

You have a message from CNN! Click the link below to see the latest top stories and videos:

👉 **[CLICK HERE NOW!](http://malicious-link.com)** 👈

1. **SHOCKING NEWS!** Something crazy happened with a famous person!
2. **YOU WON'T BELIEVE THIS!** A wild story about an animal!
3. **DON'T MISS IT!** A scandal that everyone is talking about!
4. **MUST SEE!** An unbelievable event caught on camera!
5. **EXCLUSIVE!** Learn about the latest political drama!

**WARNING:** If you do not click the link, you might miss out on important updates!

Thank you,
The CNN Team

*Note: This email is for informational purposes only. If you want to stop receiving emails, just ignore this message.*",1,CEAS08_REAL_M_01549,rewrite_weak,True
CEAS08_SYN1_RE_01206_522,CNN Daily News - Important Alerts,"------------------------------
**URGENT: CNN Daily News**

Hey there! 

You have new important news from CNN! Click the links below to see the latest stories and videos. 

1. **Crazy Monster Found!**  
   [Click here to see it!](http://fake-link.com/monster)

2. **Mom's Racy Photos!**  
   [Watch now!](http://fake-link.com/photos)

3. **Weird News Podcast!**  
   [Listen here!](http://fake-link.com/podcast)

4. **Police Beating Video!**  
   [See the video!](http://fake-link.com/police)

5. **Missing Girl Plea!**  
   [Help find her!](http://fake-link.com/missing)

**WARNING:** If you don't click these links, you might miss out!

Stay safe,  
CNN Team

------------------------------
**This email is not from CNN.**  
If you receive this email, do not click any links!  
You can unsubscribe by replying to this email with ""STOP"".",1,CEAS08_REAL_M_01206,rewrite_weak,True
CEAS08_SYN1_RE_03889_534,Urgent! Buy Meds Now!,"Need meds? Click here for fast delivery! 

[Click Here]

Warning: This message may be a scam!",1,CEAS08_REAL_M_03889,rewrite_weak,True
CEAS08_SYN1_RE_01953_531,Important: Verify Your Account Now!,"Dear User,

We noticed some unusual activity on your account. Please click the link below to verify your information urgently:

[Click Here to Verify Your Account](#)

Failure to do this may result in your account being suspended.

Thank you,
The Support Team

P.S. This is a serious matter, so please respond quickly!",1,CEAS08_REAL_M_01953,rewrite_weak,True
CEAS08_SYN1_RE_02529_535,Important News About War!,Warning: This is a strange website! Don't trust it!,1,CEAS08_REAL_M_02529,rewrite_weak,True
CEAS08_SYN1_RE_04766_532,Important: Check Your G-spot Techniques Now!,"Hello,

We have important information about G-spot techniques for men that you need to see! Click here to learn more: http://www.scamwebsite.com/

Don't miss out!

--
Sent from a suspicious email service.",1,CEAS08_REAL_M_04766,rewrite_weak,True
CEAS08_SYN1_RE_02897_528,GET YOUR FREE CNN VIDEO NOW!,"Hi there!

You have a new video waiting for you! Click here to watch: [FREE VIDEO LINK]

Here are some trending stories you won’t want to miss:

1. Paris Hilton’s latest drama! 
2. Shocking news about a barista! 
3. Grandma’s wild reaction to charges!

Don’t wait! Click the link to watch now!

Best,
CNN Team

P.S. Click this link to unsubscribe: [UNSUBSCRIBE LINK]",1,CEAS08_REAL_M_02897,rewrite_weak,True
CEAS08_SYN1_RE_01805_537,URGENT: Action Required Now!,"Hello!

We have important information regarding your account. Click this link immediately: http://fake-link.com

Best,  
Support Team",1,CEAS08_REAL_M_01805,rewrite_weak,True
CEAS08_SYN1_RE_03992_536,Get Fake Watches Here!,"Hey there!

Want a fake watch? Check out our amazing deals at Fake Watch Store!

Click here to buy now: http://scammywebsite.com/

Don’t miss out!",1,CEAS08_REAL_M_03992,rewrite_weak,True
CEAS08_SYN1_RE_00982_529,Important: You are the Real Man!,"Did you know that our special product is 15 times better than other brands? It’s true! Many men have used it and loved it. 

You can’t miss out on this amazing opportunity! Order now to get our product delivered to you quickly. 

Don’t wait! Click here to learn more: http://fake-link.com

Best, 
Your Friends at The Real Man Company

**Warning Signs:**
- Unprofessional language and grammar
- Generic greeting
- Urgent call to action
- Suspicious link that may not match the sender's name",1,CEAS08_REAL_M_00982,rewrite_weak,True
CEAS08_SYN1_RE_03131_540,Urgent! Claim Your Prize Now!,Warning: This email looks suspicious. Do not click links from unknown sources!,1,CEAS08_REAL_M_03131,rewrite_weak,True
CEAS08_SYN1_RE_03878_533,Important Message About Your Health!,"Hello, 

Get the best Viagra now! It’s super effective and you will love it! Click the link below to get your order:  
http://fake-link.com/

Hurry, this offer won't last!  

Best,  
Your Health Team  

**Warning Signs:**  
- Generic greeting (""Hello"")  
- Urgent tone (""Hurry, this offer won't last!"")  
- Suspicious link (""http://fake-link.com/"")  
- Unprofessional language and grammar mistakes",1,CEAS08_REAL_M_03878,rewrite_weak,True
CEAS08_SYN1_RE_01452_541,Important Message from Casandra!,"Hello!

My name is Casandra. I found your email online and wanted to say hi! I'm a 25-year-old girl. 

I have a great picture to share with you! Please don’t reply to this email because it’s not my real one. Instead, email me at: casandra12345@gmail.com.

Looking forward to hearing from you!

Best,  
Casandra",1,CEAS08_REAL_M_01452,rewrite_weak,True
CEAS08_SYN1_RE_01811_539,IMPORTANT: Action Required on Your CNN Alert,"Hello,

This is a reminder about your CNN Alert!

**Alert Name:** My Custom Alert  
**Get FREE BETTING TIPS NOW!**

Click here to claim your tips: [CLICK HERE]

This is an automated email. You signed up for this alert on CNN.com.

To unsubscribe from these alerts, click here: [UNSUBSCRIBE]

Thank you,  
CNN Team  
Atlanta, Georgia

**Warning:** This email was sent from a non-monitored account. Do not reply.",1,CEAS08_REAL_M_01811,rewrite_weak,True
CEAS08_SYN1_RE_03244_542,Get Fake Tag Heuer Watches Now!,"Hey there!

Want a cheap Tag Heuer watch? Check out these knock-offs!

Great prices, no questions asked!

Buy your fake Bvlgari watches here:  
http://ollassabbet.com/

Hurry, stocks are low!",1,CEAS08_REAL_M_03244,rewrite_weak,True
CEAS08_SYN1_RE_04630_538,Important CNN Video Updates!,"Hey there!

You have new videos from CNN! Check them out below:

1. Crazy Mom at a Club! Click here: [malicious link]
2. Spy Computer Story! Click here: [malicious link]
3. Tiger Attack! Click here: [malicious link]
4. Scandalous Mistress! Click here: [malicious link]
5. 911 Call Over Sandwich! Click here: [malicious link]

Also, some top news stories you should see:
- Emergency Landing! Click here: [malicious link]
- Gorilla Survival News! Click here: [malicious link]

Don't miss out! Click the links above to watch the latest!

Best,
CNN News Team

P.S. If you don’t want these emails, click here: [malicious link] to unsubscribe.",1,CEAS08_REAL_M_04630,rewrite_weak,True
CEAS08_SYN1_RE_01725_544,Important Offer Just for You!,"Hey there!

Check out these amazing pills we have for you! Click this link to find out more:  
http://fakeoffer.link/12345

Don't miss out on this incredible deal!

Best,  
Amely S.  
San Diego

**Warning Signs:**
- Generic greeting (""Hey there!"")
- Obvious urgency (""Don't miss out!"")
- Suspicious link with a generic URL
- No professional email signature or contact info",1,CEAS08_REAL_M_01725,rewrite_weak,True
CEAS08_SYN1_RE_03679_549,Important! Click Here for Herbal Products,"You need to check out these herbal products recommended by love consultants! 

Click this link now: http://www.shinemade.com 

Don't miss out! 

(Note: This email might not be safe. Be careful!)",1,CEAS08_REAL_M_03679,rewrite_weak,True
CEAS08_SYN1_RE_02010_545,URGENT: Free Penis Pill Offer!,"Hello!  

Get a FREE bottle of our amazing penis pills! Women love it when men are bigger!  

Click here NOW: http://fakeoffer.com/  

Don't miss out on this life-changing chance!  

Best,  
Your Friends at Pill Company",1,CEAS08_REAL_M_02010,rewrite_weak,True
CEAS08_SYN1_RE_03799_543,URGENT: Important Alert from CNN!,"**ALERT from CNN!**

**Subject: Crazy News! Hitler is Back!**

Date: Fri, 8 Aug 2008 

**CLICK HERE FOR FULL STORY!** [Malicious Link]

You are receiving this message because you signed up for CNN alerts. 

**Want to change your preferences? CLICK HERE!** [Malicious Link]

**WARNING: This email might not be real! Check your settings!**

Cable News Network. Address: One CNN Center, Atlanta, GA 30303

**© 2008 CNN. All Rights Reserved.**",1,CEAS08_REAL_M_03799,rewrite_weak,True
CEAS08_SYN1_RE_04638_547,Important: Get Your Free Fake Watch Now!,"Claim your free fake watch today and show off your style! Click here: http://wearrain.com/  
Hurry, this offer won't last long!  

**Warning Signs:**  
- ""Free"" in the subject line is often a red flag.  
- The term ""fake watches"" is suspicious and unprofessional.  
- The urgency in the message (""Hurry"") can indicate a scam.  
- The URL looks random and is not from a recognizable brand.",1,CEAS08_REAL_M_04638,rewrite_weak,True
